date,BR13,BR12,G16/BR11,BL15/BR10,R05/BR09,BR08,BR07,BR06,BR05,BR04,BR03,BR02,BR01,BR14,BR15,BR16,BR17,BR18,BR19,BR20,BR21,BR22,BR23,BL23/BR24,G03A,G01,G02,G03,G04,G05,G06,G07,G08,O05/G09,R08/G10,G11,O04,O03,O02,O01,R09,R10/BL12,R11/G14,R12,O11/R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R22A,R23,R24,R25,R26,R27,R28,BL01,BL02,BL03,BL04,BL05,BL06,BL07,BL08,BL09,BL10,G12/BL11,BL13,O07/BL14,BL16,BL17,BL18,BL19,BL20,BL21,BL22,R02,R03,R04,R06,G13,O08/G15,G17,G18,G19,O19,O18,O17,O16,O15,O14,O13,O12,O10,O09,O06/R07,O54,O53,O52,O51,O50,O21,O20
2018/2/19,9079,16390,36072,92798,22569,13269,13674,7275,3876,15864,4240,7476,42163,8956,22307,8953,9900,7269,14063,9989,9538,20581,4657,29313,3981,30151,17612,24220,27363,23576,14885,42086,23217,31394,41588,6679,56915,39627,37685,37357,16145,334069,68193,29843,29854,58038,83932,82616,37900,15057,41471,11728,13724,29875,19148,6290,5224,34408,17052,12952,147166,14302,24519,11828,33733,27769,51381,79779,54828,36461,92401,167998,15443,49493,59647,34698,106230,23297,26619,15515,30078,23973,55904,21756,16117,19703,29549,28424,24961,47218,10157,16026,7207,4977,11144,13206,17925,18456,20449,47123,37643,18633,19773,19414,17697,19060,14402,13516
2018/2/20,9127,15854,35950,87160,22725,13627,13569,7023,3990,18317,3558,5763,25696,10209,18667,9013,10651,7253,13047,6788,9182,15586,4313,27516,3557,22608,16399,22866,26062,22790,14423,41111,24174,34086,37489,6770,54605,38247,35388,33686,23769,303708,65277,32314,28624,49724,65153,66648,35959,17544,43509,10845,11476,28313,15923,5472,4423,23909,15473,10493,93167,12611,20640,11170,31376,27926,46573,73572,53580,35329,72550,148754,15682,48992,58711,32732,93915,24716,26009,15492,28074,17531,43236,21846,13711,18007,31336,19834,25922,37692,9751,14317,6460,4126,10069,12802,16547,17597,20525,40697,35225,17647,18329,17900,17158,18342,12998,12595
2018/2/21,10922,29421,77746,92967,53085,25442,22083,8111,5944,26340,4508,8624,12506,17076,20720,31857,32538,11525,16434,6329,14782,17990,9905,50703,4684,23425,21674,32750,41207,30206,18881,45426,34617,58870,53842,16920,71803,53321,49051,41922,48816,294453,75037,44142,45797,49802,64031,59833,44776,25657,60854,14336,17446,36594,14334,6837,5449,22093,18388,13015,66124,16600,25124,13921,42604,41728,55795,76249,75913,50998,64768,141823,38604,60427,76019,45902,117340,41086,33878,27695,34196,21732,56824,34425,14808,22483,76744,39927,47495,48075,13233,21236,8749,8973,11399,18636,18888,24447,33558,60119,46738,25195,25290,24040,24164,23441,17816,17290
2018/2/22,11333,32348,84602,99252,56340,28737,23800,8439,6206,27269,4471,8810,11764,20770,22274,34852,34408,11837,17008,6111,15384,17558,11080,53738,5894,22935,22395,33770,43493,30627,19919,50765,35812,63100,55864,18564,74599,54784,52041,42947,51827,297659,79296,46222,48681,50734,60370,56131,45740,26222,62780,15852,18022,36092,14011,6791,6075,26150,18622,13185,59929,16556,25254,14098,43656,43096,58064,79892,80314,52391,61563,136191,42252,62634,79246,49823,126358,43281,33784,29358,34189,21256,60793,37004,15434,22770,83044,51271,50418,47417,15398,21675,9046,10175,12001,19841,19632,25735,35324,61110,49878,25944,25674,24748,25099,24666,18208,17704
2018/2/23,11784,33911,87721,110960,57520,29956,25366,8563,6705,32041,4953,9280,14705,21566,23504,35789,35552,13148,18205,6622,16706,19346,10964,57191,5944,24959,23928,36261,46414,34156,20499,56852,40158,67617,63577,19413,78458,58541,54270,44942,52379,334170,87935,50205,51682,57093,75111,66173,51078,27878,66378,16298,18955,40082,14864,7183,6405,26279,20220,14227,72880,17721,27543,15405,46526,45215,63271,85967,85515,55511,68527,162404,45044,69161,86655,54474,136186,45265,36881,30729,37627,24415,64721,39594,17682,25092,85292,52021,51161,54144,17305,23637,10056,10682,12975,20802,20756,27816,37441,66515,54492,27470,27302,26486,25980,25627,19518,18629
2018/2/24,9190,22375,51553,112761,34798,21313,18240,7682,5378,21931,3750,6437,21050,15755,22705,12690,14206,8691,16715,6924,12359,17207,4535,36519,5062,24171,20698,29400,34288,31722,18942,68459,39336,57324,52509,10157,68467,49295,44073,40057,26474,350385,87414,40040,38273,64826,80527,69176,44238,20175,53592,12964,14481,33893,17089,6839,4269,21749,17947,11815,85271,15271,24777,13473,39145,34468,62211,83725,72137,46932,72317,234735,31234,68348,79658,46425,115326,34733,33195,20337,28821,20950,60514,29369,24272,32248,44292,31580,35360,43383,15566,20534,8439,5206,11735,17867,20194,23306,28152,50422,49102,22859,22820,23580,20979,22527,16055,15626
2018/2/25,8750,18291,40492,90730,29448,18182,14654,6689,4270,17450,3229,4895,13984,12525,19453,10458,11030,7222,13387,5288,10080,12922,4203,28717,4415,19056,17122,24655,28376,28515,16022,61332,32815,47610,46184,7931,57375,39485,36164,33388,20549,348440,73612,27834,35887,43525,61569,58427,39053,15169,42116,10684,11772,27351,13908,5370,3216,17433,14354,9766,71137,12064,20631,11036,31484,26329,48035,74118,59173,37122,56881,169663,25318,56452,61870,38217,97512,28638,25376,16639,26350,13715,50649,21839,16114,23284,34828,26013,28390,31518,15086,16091,7240,4446,10217,13316,16232,19766,24480,39836,40743,18397,18185,19477,17756,18844,13638,13244
2018/2/26,11152,31776,84247,90427,55303,31277,24107,8174,6377,31011,4739,9100,11607,22098,20759,37798,34169,11693,17087,6242,17330,17693,10109,55541,4889,23418,23085,33962,44332,34890,19017,56720,36837,65857,59258,22567,75379,55013,52556,44564,53209,288200,73797,47275,50731,53945,71569,62730,47663,27634,66720,15688,19585,38081,12685,6991,6193,29807,20125,14305,74721,16675,26239,14660,45384,46587,58142,78084,84403,53433,64444,151434,46121,64776,74008,45015,120741,41527,33924,29863,34283,22953,60190,35714,15572,26018,81278,50545,49351,49772,26887,22657,9829,10273,12316,20940,19201,25962,36394,61156,48678,26753,26470,25163,25549,24944,20487,18307
2018/2/27,11160,33511,88338,101261,58580,32916,26309,8746,6657,36990,5048,9799,17428,23650,24323,39372,35432,12370,18365,6982,18272,19383,10596,61935,5238,25731,24087,36080,47652,37970,20692,62784,40264,68673,68091,23597,79337,58514,55090,46460,55707,307915,82813,49630,52924,60409,79649,72251,51609,28407,69910,16801,19730,40301,13540,7706,6597,31355,20884,15200,82815,17387,28954,15404,47783,48754,63453,84667,89713,56170,65539,179702,50364,68413,80715,49144,130026,44594,36040,31253,36472,25152,58098,38609,16956,29894,84379,52153,51569,53036,28335,24189,10425,10701,13173,21633,20334,27287,38116,62896,53797,28021,27599,26381,26371,26037,21748,19690
2018/2/28,8920,18709,44134,99440,29823,18652,15689,7220,6897,19016,3263,5358,15831,13617,20394,12029,12749,7298,14028,5191,10704,14545,4863,30247,3786,19332,17118,24847,28215,26675,16311,54563,30562,44438,39257,7924,58572,41773,36738,32902,24101,297094,80179,31376,33620,43022,62507,53977,36334,15730,43805,11032,11160,29175,13415,5224,4801,18711,15100,9844,68535,10769,19089,11319,31048,31052,50609,73174,60226,38901,56211,183119,24218,58812,67265,38986,101682,28042,25918,18423,27867,14526,46689,24054,11179,23812,42394,32131,30406,33259,15764,20591,6765,4438,10272,13848,18190,18681,25262,40433,39967,18609,17984,18866,17640,18914,12918,13556
2018/3/1,10755,32313,84304,90164,55971,32222,24826,8254,6666,31502,4696,9248,14504,21860,21986,38065,34660,11981,17346,6769,17105,17601,10010,59502,5126,24100,23271,34469,45108,34960,19920,58003,36881,66948,64285,22458,75904,56038,52962,44214,53452,285723,77419,47183,50343,56314,72642,60340,48102,27494,66207,16258,19352,38351,11863,7263,6436,28868,20189,14882,78225,16940,26343,14761,45594,48973,59557,79806,85132,54276,63043,149091,48064,64970,72553,43804,121172,42109,34246,30282,35198,24578,61641,36336,16232,25908,81271,52388,50186,51999,27245,22985,9838,10317,14987,20853,19147,26143,36301,59307,51056,26878,26531,24991,25175,25017,21095,18602
2018/3/2,11745,33714,86288,98937,59434,33437,25496,8841,6807,33772,4909,10032,24552,22440,23791,38750,36056,13097,21030,6990,18631,19317,10409,67560,4990,25103,24502,36370,47398,38252,21323,66106,40519,70054,67188,22865,79406,58043,54998,46392,53922,336864,85183,49678,52627,58539,76644,63548,50658,27374,69460,16691,20086,40187,12143,7854,6557,29544,20456,15345,82451,17553,27081,15519,47598,48198,62674,85228,87999,55576,71437,185948,48618,70048,79906,47719,130327,44379,36344,31002,39559,25059,65218,39308,17200,31744,83270,54236,51968,53726,27913,24280,10024,10574,17715,21111,20510,28710,37858,61986,54917,28194,27435,26223,26434,25655,21697,19751
2018/3/3,9036,23379,53374,104221,36046,23523,18545,7889,5739,22136,4273,7871,22820,16402,24485,13672,15898,8651,18114,7442,12798,17559,4933,53177,6072,25629,20985,31071,37090,33493,19508,100880,43233,59983,62169,13477,73970,52874,46546,42338,31958,383096,94882,42255,39902,60509,83485,61389,44578,21278,57020,13334,14134,34625,15051,7010,5706,22416,18324,12598,92536,14429,25989,14405,40742,38209,64886,90678,75625,49833,78310,279774,33809,71595,75627,46332,112435,34008,32079,22086,32772,21437,64664,29932,22040,44374,45989,41602,36630,47091,19730,23595,9848,6234,28289,17655,21735,24452,29822,46972,52065,24555,24478,24101,22479,23345,18200,17550
2018/3/4,9220,17951,40099,82511,30223,18103,15227,6968,4797,17942,3728,6384,23067,13546,21233,11128,13022,7540,14469,7703,10885,13755,4287,42106,4325,23738,17482,25354,28281,28060,16016,73910,34160,47101,53002,8863,58154,41780,37884,34337,22109,336775,75352,29382,36502,55049,71167,51013,42058,15962,44867,11647,11974,30533,13198,5546,3451,18937,14875,10866,91677,12649,21571,11891,33280,27687,50242,74243,59988,38210,60107,187477,26799,55126,58001,34303,92795,26842,25697,17259,27489,18809,59023,22220,20912,25555,34328,27486,29362,34496,15985,18735,7481,4882,20545,13903,16611,20557,23624,37311,43069,18955,19317,19739,18230,19711,15214,14253
2018/3/5,11410,31838,83060,86215,53559,31570,23997,8328,6382,31361,4758,9088,11252,21454,21148,38287,34793,11449,16755,6240,17044,17107,10326,59093,4628,22845,22722,33940,43921,33925,19137,54728,35822,65475,58782,22488,74350,54308,51517,43294,53012,278917,72902,46595,49823,51969,67651,56123,46127,27444,65861,15915,18366,36237,11139,7161,6317,27396,19518,14097,71224,16337,24866,14675,44042,46828,56257,75922,83303,52841,59292,130648,46545,62634,71092,42000,117970,41285,34000,29589,34006,22401,54914,35582,15139,23081,80670,49682,48818,48634,26711,22481,9536,10283,13315,20267,18887,25856,35685,58680,49591,26602,26102,24428,25233,24640,20401,18469
2018/3/6,11194,32505,85716,90843,55039,32711,24435,8605,6834,32878,4819,9301,12190,21831,22494,39213,35229,11812,17128,6242,17362,17877,10656,56003,4743,23453,22887,34237,45456,35308,19177,56859,38488,66990,60668,22809,75860,55506,53098,44121,53976,270747,76926,47957,50863,53575,70504,57824,48289,27721,66175,16036,19184,37642,12415,7386,6372,28209,20139,14451,71399,16740,24468,14471,45186,47463,58113,75978,84835,53236,60650,133606,48079,64729,73450,43785,118465,41876,34525,30282,33241,23775,55633,36981,15713,23274,82860,53674,49515,50468,27455,23052,10213,10241,13948,20915,19298,25810,37567,60759,51951,26715,26306,24942,25559,24919,20852,18376
2018/3/7,10832,33277,86452,92540,54938,32399,24751,8720,6777,32343,5005,9510,14100,22051,22196,39069,35623,11977,17411,6593,17724,17746,10706,56837,4722,24278,23735,35332,45763,34974,19943,59083,38203,69036,63333,22938,76180,56849,53837,44710,55731,278984,79606,48716,51521,54360,72051,58835,49285,28434,68696,16333,18995,38431,11870,7539,6487,28500,20192,14978,75593,17107,25531,14818,45689,47772,59807,79333,86442,54734,60448,135637,51109,65601,74882,44519,118808,42006,34941,30619,34157,24071,55939,36850,16157,23386,83761,52024,51386,51111,27430,23186,10106,10672,13991,21223,19362,26165,37364,61168,51309,27006,26641,25619,25654,25193,20706,18828
2018/3/8,10991,34102,89731,98054,56649,33558,25530,8899,6639,32974,4532,9347,10379,21990,22857,40509,36092,12148,17281,5959,17579,17710,10909,56757,5290,23309,23718,35008,47244,36661,20518,60505,38702,70658,63162,23105,78827,56902,54576,45303,53910,290223,81522,47395,51441,52086,68133,58459,48112,27237,66218,16537,19310,35988,12993,7280,6145,27569,19751,14744,67622,16724,24603,14749,45745,48047,59443,82293,87098,54750,59612,137760,51078,68928,77203,47088,126563,44156,35465,30797,34646,22426,61875,37930,15024,23973,87363,54834,53554,49583,28202,23927,9957,10673,13040,21830,20299,26621,38163,62415,53903,27260,26467,25866,26075,25449,20727,18769
2018/3/9,11994,35385,92601,109505,58441,34745,26384,8930,6754,34017,5173,9698,14417,22579,27296,39726,37297,13127,18728,6721,18800,19821,11135,59577,5193,28061,25148,37824,49318,38332,21277,67908,42819,72458,69434,23082,80816,59885,56220,46585,54476,351212,91314,51738,55605,57644,82003,64548,52681,28441,70034,16876,19539,41204,14852,7969,6486,29274,21131,15551,82033,18412,27891,15953,48118,48572,64046,89212,90083,57471,66172,160828,52412,73706,86446,51193,136310,45934,37782,31963,39668,25482,66670,40511,17826,26047,88808,56062,53991,55982,29780,25148,10601,11178,14584,22203,21433,29408,39729,65424,57105,28509,28566,27136,26900,26771,22162,20106
2018/3/10,8898,23838,55619,113281,38078,24452,19081,8649,5845,25226,4371,8481,25216,19063,25685,14123,16747,9523,18222,8073,13134,16952,4704,38716,5394,45435,22416,32161,37992,38852,19176,95882,43487,61099,63170,11849,71380,50832,46351,41213,29671,369201,97394,42551,41562,72007,90780,62519,47500,20676,60010,13881,14162,36415,18862,7014,4550,20324,19421,13269,101659,14286,24388,14022,39435,35453,63097,87132,73450,47576,68139,187956,35115,74097,80784,44678,117166,34658,31768,20299,30726,24009,60591,30607,26662,23240,47023,50413,37166,49721,20240,23396,9596,5766,20091,18919,21235,24750,31301,48003,55475,23943,25517,24510,22376,23648,18027,17628
2018/3/11,9166,19754,42190,88542,30523,19854,15823,7897,4882,19767,4375,6834,28531,14035,22033,12850,12662,7883,15312,8611,11324,14090,4085,38909,4736,42400,18544,27421,30468,32873,16761,87104,34595,47225,59191,9144,60997,43047,38929,35638,24403,358427,78477,30993,38957,58521,76503,54886,46041,16804,46753,11859,11962,31882,14572,5474,3798,18929,16898,12295,105255,13795,22318,12174,33633,28324,52193,78870,62449,40614,59688,158851,31019,61578,60133,37181,97506,28755,26162,16633,27197,21775,48123,23262,25688,19865,34916,44315,29631,39134,15919,18500,8009,4944,16095,14569,17192,22066,24746,37691,46910,20073,19593,19223,18475,20114,15369,14790
2018/3/12,10887,31801,83475,88804,53805,30925,23846,8097,6400,30864,4814,9299,12868,21241,20502,37525,34653,11655,16838,6743,16914,17261,9931,55732,4820,28044,23056,34410,44386,34354,19070,56095,35721,65558,59822,22141,74887,54813,52185,43908,52828,285636,75135,47926,50962,53499,73128,58172,46996,27615,66530,15573,18393,37092,10766,6987,6290,27601,20027,14733,78426,16449,24876,14552,44623,46651,56532,77380,82443,52665,60896,133107,45719,63778,71126,43909,117897,40179,33985,29394,33316,24078,54783,35379,16043,23269,79871,48775,48712,50119,26529,22437,9560,10173,13429,20679,19217,25940,36034,59488,50154,27028,26278,24303,24876,24786,20299,18371
2018/3/13,10796,32341,85359,92169,56529,32303,24680,8418,6638,31803,4892,9597,16241,22137,21104,38755,35194,11892,17440,6768,16925,17630,10300,57154,4881,28201,23010,33955,45209,34736,19467,57784,37595,67413,62330,23001,75713,56014,52879,44089,54015,276141,77883,47945,52148,56784,74757,59606,48751,27729,66965,15981,18769,37720,12727,7485,6126,28415,20241,14848,77529,16813,25357,14367,45514,47263,59446,77819,85193,53633,60854,133627,48780,63911,74123,45285,118017,41552,34539,29928,33452,24222,56990,36997,16808,23388,81115,52059,50029,50633,27041,22987,9747,10382,13560,20705,19109,26197,37499,60040,52266,26569,26504,24877,25413,25109,20980,18634
2018/3/14,10832,33298,86642,96063,56553,32463,24621,8565,6720,31903,4879,9625,15698,22142,22299,38870,35338,11884,17545,6948,17706,17755,10355,58852,4797,29430,23796,34576,45457,35448,19765,59647,38031,68637,63848,23163,76594,56281,53086,44536,54633,283656,80232,48904,52008,56114,75611,60300,49734,28079,67470,16268,18554,38095,12192,7513,6302,28425,20060,15287,78268,16782,25621,14923,45728,47607,60404,80658,85952,54720,61200,137767,51036,65433,76147,45763,120872,41561,34691,30135,35046,23785,59621,37054,16929,24177,83116,51637,50255,51113,27397,23263,9991,10075,14184,21062,19244,25863,37035,60415,53517,27080,26678,25269,25665,24795,20748,18895
2018/3/15,11221,33244,86970,95146,57339,32859,24697,8735,6541,32128,4934,9377,14393,21919,24042,39360,35119,11968,17606,6913,17504,17947,10732,80542,5246,26862,24265,34634,45691,36175,19979,61811,38563,68583,62425,22391,76565,56590,52967,44717,53131,291877,79823,47339,53023,54809,73160,59758,49388,27636,66534,16196,19298,38003,12581,7300,6539,27549,20307,15218,77086,16479,25297,14937,45957,46755,59245,80803,84964,54348,61105,136253,49956,67102,77365,46516,125030,41894,34747,30506,38189,23570,60244,37734,16833,24117,83477,51202,50582,51113,27886,23255,10044,10387,13991,21136,19457,26704,37961,60262,54007,27045,26797,25498,25775,24923,20850,18493
2018/3/16,12931,35147,91678,107644,60921,34356,26201,9090,7015,34442,5027,9996,14428,22503,24892,39835,36944,13149,18960,7204,19266,19188,11296,92598,5170,28525,25080,37240,48422,38276,21324,69518,43447,74112,69225,23723,80827,60065,54999,46662,53860,360163,90857,51449,55072,58718,81200,65109,53447,28279,68999,16934,19555,41031,13798,7684,6763,28423,21219,15958,82677,17684,28199,15752,48560,48689,64135,90593,89887,56841,65853,159209,52093,73198,87588,53871,144038,44540,37357,32131,44533,25050,81346,40934,18192,25741,87321,54225,52943,55641,28428,25240,10605,10699,14308,22037,20984,29317,39690,65393,58294,28516,28170,27190,27009,26437,22182,20238
2018/3/17,9486,23544,55866,110704,40205,24433,20007,8870,5470,22854,4003,7289,20623,16195,23588,13900,15732,8725,17408,7045,12502,14683,5047,71941,5027,39474,21635,30962,35182,33279,18923,74599,41697,59795,62663,11636,69861,49634,45884,40164,28650,373074,93596,42442,40094,57535,84523,62310,47707,20251,58197,12803,14355,33927,15357,6705,4349,20246,19352,14791,99200,13735,24739,14341,39780,35157,63001,85218,72263,46817,70989,175960,37846,78405,81236,50302,120415,33059,31515,22008,34061,21576,86760,31270,23682,22735,45526,40020,36858,47101,19739,21524,8999,5545,16932,20139,21242,25500,30045,48867,53288,23311,23741,23225,21651,23071,17746,17335
2018/3/18,9500,20116,41319,87541,31519,20490,15619,7757,4685,18331,3936,6379,26451,13753,20289,12120,14490,7856,16025,8863,11320,12941,4288,61354,4817,35722,18408,26003,29871,32019,17154,67364,34552,47958,54220,9281,60128,42229,39300,36092,25197,365982,77088,31381,40899,75220,77760,53356,42196,16251,47471,11657,12217,31460,13877,5965,3500,18016,17051,13371,117245,13395,22693,12129,34920,29715,52863,78529,61268,41346,59580,148392,29931,66040,61189,39327,103980,27795,26760,18705,32401,21213,76417,23985,24600,19370,35051,25627,29195,36901,16566,18952,7242,4968,13958,14715,17405,21627,25202,38148,46394,20396,20138,20093,18748,20376,16007,14946
2018/3/19,11005,31346,83115,87986,53920,31014,23771,8298,6489,30647,4868,9471,12750,21337,21253,37096,34367,11425,16723,6541,16925,16911,10592,58126,4695,26279,22765,33803,43571,34280,18635,55480,35232,65463,57134,22085,74255,54784,51640,43664,52873,289511,73685,48683,51367,55704,71368,58136,47463,27543,66338,15735,18762,37084,11315,6965,6080,27198,20167,15199,89356,16338,25010,14592,45151,46233,56513,75981,82765,52862,60185,130417,46615,63353,70928,42802,117119,40709,33785,28996,33571,23737,73222,35583,16447,22796,79169,48778,48734,50275,26281,22736,9794,10007,12255,20771,18754,26081,36039,58702,49903,26592,26244,24670,24960,24567,20579,18302
